Equipment_Type,Risk_Score,Primary_Risk_Factor,Mitigation_Actions,Risk_Reduction,Reduced_Risk_Score,Implementation_Cost,Cost_per_Risk_Point
"EQ-FD-102,FIRE SYSTEM,LOCATION_A FACILITY_2",9.608571428571429,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.4732919768101333,5.06091166282149,58.97139693749416,12.967416204182417
"EQ-FS-438,ACOUSTIC ENCLOS VENTILAT OUTLET",9.119999999917566,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.4238856240480229,5.25416310863454,50.15716380984491,12.974464577888162
"SMOKE DETECTOR 4,FIRE PROTCTN SYS, SITE_1",62.270521301020395,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.5290908675366837,29.323757163901973,427.5075643823999,12.975707192463314
"LEVEL SHUTDOWN ALARM451, COLD SEPERATOR",10.608061224489797,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.6561062091570615,3.64804638798378,90.43332162949241,12.993265640061576
"55LZT-008,COND STORAGE TANK,PMP SYS,FACILITY_1",24.0908121875,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.40549797442755187,14.32203664315417,126.97250280036542,12.997790994784106
"10HY-105,NAG PIG LCH,MFOLD,KCREEK FACILITY_2",15.308571428571428,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5407825745438317,7.029962758840427,107.69111136324359,13.00835873025302
"IR FLAME DETECTOR-108, FP SYSTEM, GBRS2",9.9622245552067,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.48995321798762226,5.081200576067868,63.60990960767185,13.03208299724327
"12XSV-755,MFOLD SYSTEM,FACILITY_1",13.5714285713059,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.43233352622053417,7.704045001223115,76.46669495790559,13.032503166795127
"FIRE PROTECTION/FIGHTING SYSTEM, FLB",45.23942076628999,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.5975615638572767,18.206081745188385,352.64511665537344,13.04482277901767
"50FT-017,HP/LP TEST SEPTOR,SEP SYS,FACILITY_1",11.41328,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.46762252578242125,6.076173178938007,69.67602796243965,13.055018439480158
"21USV-203,AG CP ST1,TR2,COMP SYS,FACILITY_1",19.079807142857142,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.548617259466907,8.61229563698574,136.7834123611012,13.067424123143033
"EQ-FS-211/B,FIRE SYSTEM,FACILITY_1",16.285714285567078,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.6506322429434916,5.689703472011707,138.59396036198356,13.079824360379257
"LZA204 (LL),DIESEL TANK,DIESEL SYS,GB FB",9.718600744047619,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.4566726655875502,5.280381436482244,58.52240923831044,13.18601114157503
"55FQI-203,LIQUID EXPORT SYS,FACILITY_1",148.8679642857143,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.6043917016671881,58.89340202734124,1187.7650868946316,13.20112104000926
"PZT015,DISTRIBUTN,FIRE WATER SYS, GB FLB",9.884693877551017,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5071811796836623,4.871363175922818,66.2146798332122,13.207722325540464
"PD.METER2, O/ METERG SYS (SKID),KOCR F/S",25.6146,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.485826304067936,13.170353551821446,164.42960404448456,13.213303411276614
"EQ-FS-391/A,FIRE SYSTEM,FACILITY_1",157.38596626984128,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.5681930395275384,67.96035571600153,1182.0381546147394,13.218116681496731
"GTG PKG,TR2,POWER SYS,FACILITY_1",18.0280125,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5978243095606381,7.250428374436946,143.04227132525654,13.272201790193272
"FLW INDICATR TRNMTR,VENTURI FLW METER3",13.028571428453661,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.4127341655078234,7.651234872171769,71.50947889658838,13.298308214138064
"81PDT-705,GT,TR1,POWER SYS,FACILITY_1",54.601714285220744,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.5850449111699129,22.65725920149881,425.30043557268436,13.313748331534585
"PRV, TEST SEP 1, UBIE F/S",14.33142857129903,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.5783618631729865,6.04267684087195,110.37012101499032,13.315650486892249
"LEVEL VLV201,6"" TRN1 INLET SEP LN TO XHP",34.422578276269185,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.5874913482392192,14.199611354873742,270.4653766066089,13.374168966298543
"OPEN P DET (R) AT AIR CLR,AG COMP SYS Z3",17.91428571412379,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.46351543200907996,9.610737832207612,111.44784915389552,13.421714517551157
"SAVER PIT FOUNDATION, KOLOCREEK FACILITY_2",19.86857142839183,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.628343185422274,7.384289967286128,167.8805638294785,13.447354928075269
"MAIN PUMP PKGA,FIRE WATER SYS,LOCATION_C FLB",12.21428571417531,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.561114375398676,5.360674414724859,92.20021669731015,13.452793376931536
"12MOV-502,MFOLD SYSTEM,ETELEBOU FACILITY_2",9.771428571428572,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.511421176287658,4.774113077417741,67.39278431952785,13.48579740468589
"10TT-001,NAG PIG LCH,MFOLD,KCREEK FACILITY_2",58.35,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.41437548941547314,34.17119019260714,326.32781274372604,13.49643821773017
"RELIEF VALVE301,CONDENSATE SPIKING PMP A",12.038301647534015,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5962724904788862,4.860193543022829,96.91083994032931,13.500888887341262
"12MOV-412,MFOLD SYSTEM,ETELEBOU FACILITY_2",8.696685714285715,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.41975984987633597,5.046166224435468,49.33345800244688,13.51409248453859
"74HS-207,FIRE SYSTEM,LOCATION_C FACILITY_2",87.57385714206556,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.5095094549675112,42.95414892020905,603.378851864695,13.522698285354004
"62LI-001/A,H2O TANK,H2O SYS,ETEL FACILITY_2",10.13599999990838,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.6265108219820645,3.785686308355575,85.97730963992426,13.539064968442641
"POSITION SWITCH902,NATURL GAS GENERATR B",10.639999999903825,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5799885921843719,4.468921379117888,83.6021266165019,13.547409092294872
"12XSV-048,MFOLD SYSTEM,FACILITY_1",16.285714285567078,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.6111438902437984,6.332799501686611,135.12587402165596,13.576512705655134
"81VT-801/A,GT,TR2,POWER SYS,FACILITY_1",9.49375,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5878365353766102,3.9129768922683072,75.82546007829347,13.586909665480517
"EQ-LE-203,LIQUID EXPORT SYS,TRAIN 2FACILITY_1",116.46731571428572,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.6074577067921896,45.71834719424377,961.626065458324,13.59208601304077
"UTILTY/INSTR AIR COMPR,INSTRMNT AIR SYS",177.2848999983975,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.43419288348508256,100.30905806972878,1046.4446338050404,13.594455189912056
"DRV GTG PKG,TR1,POWER SYS,FACILITY_1",45.816457142857146,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.4508382853946788,25.160644161712643,281.01768595052687,13.604774898332574
"10TT-507,MFOLD SYSTEM,ZARAMA FACILITY_2",20.53696666666667,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.4380296841659568,11.541165643939888,122.4302210186509,13.609707541256862
"HIPPS PANEL2, PRODUCTION SEPERATOR",276.3095014285714,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.4862115518547044,141.96462994678606,1834.284422035337,13.65355001500025
"EQ-FS-595/B,FIRE SYSTEM,FACILITY_1",9.8126001984127,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.49288072445294673,4.97615870385192,66.20888896622503,13.689587487140228
"45AT-203,GAS EXP METER,TR2,METER SYS,FACILITY_1",56.660000000000004,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.47882301829395135,29.52988778346472,371.8269799657828,13.705324069362359
"FIRE AND GAS CONTROL CABINET, PC SYSTEM",30.51075357142858,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.40409609729056556,18.181477127820106,169.25967565414908,13.728273222545326
"EQ-FS-575/B,FIRE SYSTEM,FACILITY_1",11.784,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5567187144246705,5.2236266692196835,90.17621109107311,13.74559137785337
"PRESS SHTDN TRNXMTR720, ES SYS, GBARW025",32.38413296703296,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.5270573292570812,15.315838335122374,234.70824631361253,13.751124607071526
"L/CONTR V/V 1,TSEP LQD TO LP SEP",41.64666785714286,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.5292594777035653,19.604774178977568,303.18787552829184,13.755073858678026
"74PZT-720,FIRE SYSTEM,FACILITY_1",29.27717619047619,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.46395585621378976,15.693858843501829,187.8849224319005,13.83203510840091
"10HV-305,MFOLD SYSTEM,KOROAMA MFOLD",15.634285714144395,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5884154129037568,6.434831030200815,127.42461765103144,13.851322934764177
"LOCATION_B FACILITY_3,LOCATION_A",294.0783857142857,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.5695068203650955,126.59873932804273,2324.8502818090146,13.881389959753232
"SMOKE DETECTOR108, FIRE PROT SYS, EPUS1",10.030000000000001,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5022441902332826,4.992490771960176,69.95751218777886,13.887321892807815
"21PXT-134,AG CP ST2,TR1,COMP SYS,FACILITY_1",60.94399999944913,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.450076946341678,33.51451058184984,381.4809049059184,13.907692523840888
"12MOV-212,MFOLD SYSTEM,LOCATION_A FACILITY_2",18.891428571257812,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5824783350877558,7.8875807096423,153.19632133208643,13.922068285447484
LOCATION_C UBIE OIL & GAS INTEGRETED FACILTY,42.96621868024554,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.4871379782055638,22.0357417812126,291.74388746053035,13.938711901686766
"FLARE STACK,FLARE SYSTEM,ADIA1",255.54419999769013,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.5044533751013321,126.6340658212855,1804.1529081183703,13.99543115554834
PCD Server,34.22162337662337,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.5116437016776076,16.712345314790838,245.7251857851712,14.033998712991679
"PG-621,WELL GBR008T,HW,LOCATION_C FACILITY_2",10.042857142766366,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5261100147852007,4.759209422899895,74.19706820661861,14.042773504304282
"CHEMICAL INJECTION SYSTEM, EPUS2",15.199999999862609,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5587199166580029,6.707457266737728,119.36352697225416,14.05509877585669
"EQ-EM-104/A,EXP METER,TR1,METER SYS,FACILITY_1",389.04119523809516,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.5480096461531413,175.84286749667146,3000.6533876514018,14.074469623845859
"DRIVER, PUMPSET D, GBRG1",18.54857142840377,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.549914446317847,8.348444041366074,143.6242140719888,14.080629449246508
"74XAS-101,FIRE SYSTEM,KOROAMA MFOLD",10.042857142766366,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.605161055124332,3.9653111177869373,85.63628007371754,14.090601654309546
"PRESSURE TRANS1, DIESEL  SYS, LOCATION_C FLB",14.982857142721713,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5757081635425466,6.357103972465068,121.64133284453278,14.10211148447615
"PRESSURE IND CONTROLLER595,GLYCL PUMP",20.84571428552586,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5055734037311324,10.306675560985862,148.7861053455674,14.11761634380573
"TEMPERATURE INDICATOR520,GLYCOL REBOILR",8.685714285635775,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5104545796293928,4.252051651180554,62.60247712384773,14.119810703986929
LCV HP 1 SEP OIL OUTLET,192.25714285540508,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.5685112019659302,82.9568034841432,1549.8351918551316,14.179600912223943
"LOCATION_C XHP IN PIG REC,MFOLD SYS,FACILITY_1",22.987777777777776,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5306320919525677,10.789725166214808,173.74777146278842,14.24389425063528
"DIESEL TANK A, FIRE H2O SYS, LOCATION_C  FLB",23.93999999978361,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5290640254123548,11.27420723152632,180.65712944425616,14.263389015570727
"55FZT-241,EXP PMP C,TR2,PMP SYS,FACILITY_1",21.52601306666666,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5539023898663396,9.602702984745944,170.19547807814217,14.274180316438228
"12-JEI-204-P,MFOLD SYS,ZARAMA FACILITY_2",9.771428571340248,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.46409601176117277,5.236547542172064,64.83176565680752,14.296243989602383
"55FE-310,SPIKING PUMPS DISCHARGE HEADER",15.145714285714288,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.59911158785324,6.0717413508285,129.84753888606568,14.309888272517759
"51XZV-252,XHP SEPARATOR,TR2,SEP SYS,FACILITY_1",10.018137232142859,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.4593727697690885,5.416077783886564,66.02138436872852,14.34605204714246
"45PCV-101,EXP METER,TR1,METER SYS,FACILITY_1",18.99999999982826,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.4191349260374929,11.036436405187876,114.3504866693827,14.359210585866682
"65LT105, DIESEL TNK,DIESEL SYS, GBARN FB",29.09970816326531,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.5727655551372182,12.432397662801614,239.7043458776764,14.38170518698909
POINT GAS DETECTOR CNDST SPIKING PUMP,10.670455913656323,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.4743903019233324,5.608495111117292,72.88337777075193,14.398250127538391
"GAS CHROMATOGRAPH,METER SYSTEM,FACILITY_1",42.20978452380952,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.43369251456827607,23.903716934293463,263.8347408208668,14.41242033717639
"12PT-452,MFOLD SYSTEM,ETELEBOU FACILITY_2",15.634285714144395,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5497062681749117,7.0400208586417445,123.98876269164745,14.426918971697871
"12MOV-202,MFOLD SYSTEM,ZARAMA FACILITY_2",22.166648214285715,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.4338078361094253,12.550582518647573,138.79442234310213,14.433597558101068
FIRE HYDRANTS WITHIN FLB,171.77306000000002,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.5348578339314952,79.89889320061525,1326.316525962796,14.43622916177214
"EQ-FD-017-35,CALIB INST W-S,PM BLDG,FLB",88.21310000000001,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.42958845855701344,50.31777034646432,548.4771032255743,14.473474917360972
"66FT-020,LP FLARE TIP,FLARE SYS,FACILITY_1",291.18924920634925,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.5881008824721192,119.9405947817014,2487.1280381740507,14.52348952188951
"SMOKE DETECTOR-102, FP SYSTEM, GBRS2",19.901005714285713,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.5009624597388069,9.93134894038109,144.84781718794017,14.528866988387849
"LOCATION_B SLUG CATCHER VESSEL, GS,GBRG1",11.128571428470838,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5496126625642067,5.012167655133023,88.9219353070727,14.538270951746968
"PUMP 1, OPEN DRAIN SAVER PIT 1, UBIE F/S",16.828571428419316,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5823358192391835,7.028691499025636,142.55298555125816,14.5464012394362
"21LZT-105,ST2 SUC SCBER,TR1,CP SYS,FACILITY_1",9.889939285714282,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5874862083904491,4.0797363535382525,84.7355772251265,14.583927311019314
"10PT-107,MFOLD SYSTEM,KOROAMA MFOLD",17.755285714285716,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5231770113879204,8.466128397947077,136.20461536554333,14.662752575626415
"EQ-FS-103/B,FIRE SYSTEM,LOCATION_C FACILITY_2",23295.067285503723,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.49716965470068064,11713.466726940715,169861.63438623826,14.666507753166192
"12XSV-033,MFOLD SYSTEM,FACILITY_1",11.334857142857143,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5135052248214892,5.514348777394823,85.5472681980517,14.697559530310327
"26XZV-101,BTER ST1 SCBER,TR1,CP SYS,FACILITY_1",52.99647023809524,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.463385792169254,28.438658894641183,363.50479845808417,14.802003052074802
"51LV-112,HP SEPARATOR,TR1,SEP SYS,FACILITY_1",84.72000476190475,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.5543505697579265,37.7554218522486,700.222563313005,14.909587606899324
"68-CV-101,AIR SYS,FACILITY_1",12.642539682539677,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5635698453084205,5.517585549345224,106.54687939349321,14.954044250909895
"21TT-698/B,GT,AG CP,TR2,COMP SYS,FACILITY_1",9.119999999917566,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.4696288585064167,4.836984810377758,64.10968983831289,14.96835453558156
"12MOV-472,MFOLD SYSTEM,ETELEBOU FACILITY_2",8.935873015873018,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5265797336988212,4.230423382808122,70.61151128332442,15.006326024008803
"GLYCOL REBOILER HEATER B,TR2,GLY SYS,FACILITY_1",24.276571428351986,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.5304747887145228,11.398462329183944,193.94030641254463,15.059688104760168
"EQ-FS-307/B,FIRE SYSTEM,FACILITY_1",9.119999999917564,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.45033610414903724,5.012934730115468,61.86854464851093,15.063930223707436
"11LZT-402,KC NAG CATCH,GAS SEP SYS,FACILITY_1",23.940823652447087,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.44022408939345825,13.4014963607192,158.79881473583626,15.067262866053545
"51PDZT-250,XHP SEPARATOR,TR2,SEP SYS,FACILITY_1",23.86676651785714,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.45103827925739376,13.101941216204878,162.3075540730347,15.077583660193964
"LEVEL VLV101,6"" TRN1 INLET SEP LN TO XHP",17.260058309037902,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5236787743460685,8.221332128619258,136.71072825507628,15.12499942206948
"CHOKE VALVE-215, EPU WELL04 F/LINE,EPUS1",9.123376984126986,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.4235605072231583,5.259074801142072,58.46197093283323,15.128726524092707
"62LI-001/A,H2O TANK,H2O SYS,KCREEK FACILITY_2",28.090999999999998,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5475004365376993,12.711165237219488,232.9728983874906,15.147945474114547
"66PG-070,HP/LP IGNITION,FLARE SYS,FACILITY_1",28.80199999973966,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.4029160404891585,17.19721220167581,177.24059066823662,15.273057444256548
"I/P CONVERTER104,COND SPIKING PUMP D",19.422,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5454503393282032,8.828263509567638,162.1749336482682,15.308567831070276
FLARE STACK SPARK IGNITION SYSTEM,27.783084126984125,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.4847121762302652,14.316284957405113,206.33961615033954,15.322097964930887
"10XSV-012,NAG PIG LCH,MFOLD,KOROAMA",14.425476190476193,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5165757673296161,6.973624758285847,114.79081866342284,15.404335380003948
"12PI-421/A,MFOLD SYSTEM,ETELEBOU FACILITY_2",12.1118,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5491710205759207,5.460350432988564,102.56897728344266,15.420544987989429
"21XZV-114,DCH COOLERA,ST2,TR1,CP SYS,FACILITY_1",11.331833333333336,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5210192139174864,5.427730437756032,91.05415818237682,15.422183487111049
"26XSV-109,BTER ST2 SCBER,TR1,CP SYS,FACILITY_1",8.685714285635775,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.4189679047516804,5.046678770111217,56.275785319631005,15.464478178229315
"OPC HISTORIAN SERVER WORKSTATION, PC SYS",11.01999999990039,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.406950202411323,6.535408769368147,69.4792970815532,15.492894114522722
"10HY-215,MFOLD SYSTEM,LOCATION_C FACILITY_2",10.177365079365083,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5525910104770146,4.553444626165249,87.3038213907452,15.523658650092049
"EMERG GEN PKG,POWER SYS,FACILITY_1",11.399999999896957,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.42420217487659906,6.564095206347439,75.2183553609845,15.554143138077535
"EQ-FS-315/A,FIRE SYSTEM,FACILITY_1",9.740058224587912,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5091290419842358,4.781111711832792,77.41722798906696,15.611627951610037
"67LT-003,VENT VESSEL 2,SEW SYS,GB FACILITY_2",22.148571428371223,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.40442292391515144,13.19118141076575,140.0682902666642,15.63717667661722
"RMS CABINET 101, PC SYSTEM",1310.5286999881541,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.4748491627685363,688.2252440146409,9776.523532731615,15.710218927576916
"12HV-743,GB XHP PIG REC,MFOLD SYS,FACILITY_1",18.791657142687285,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.48567565171615795,9.665006813086043,143.5274193412834,15.72618804905549
